"sla" "height" "sm" "log_sla" "log_height" "log_sm"
"Viola palustris" 36.62714286 0.085 0.685666667 3.60078957374856 -2.46510402249182 -0.377363677511145
"Oenanthe fistulosa" 36.63282907 0.425 4.391114286 3.60094480749659 -0.85566611005772 1.4795830185695
"Listera cordata" 36.645 0.0625 NA 3.60127699337781 -2.77258872223978 NA
"Anemone ranunculoides" 36.7 0.135 1.74375 3.60277675506052 -2.00248050054371 0.556037966587539
"Circaea lutetiana" 36.7 0.308333333 1.795490909 3.60277675506052 -1.1765738312189 0.585278471457593
"Rumex arifolius" 36.73 0.575 3.442666667 3.60359385983158 -0.553385238184787 1.23624636497306
"Elodea canadensis" 36.745 NA NA 3.60400216198083 NA NA
"Silene dioica" 36.785875 0.5632 0.7729775 3.60511393997097 -0.574120474138304 -0.257505338192211
"Veronica montana" 36.8353 0.258333333 0.406962857 3.60645662452947 -1.35350453958722 -0.89903335814629
"Glyceria notata" 36.87333333 NA 0.968875 3.60748861580802 NA -0.0316196743804615
"Hordelymus europaeus" 36.915 0.75 6.8314 3.60861797251113 -0.287682072451781 1.92152963061564
"Cicendia filiformis" 36.97 0.04 0.00844 3.61010677294854 -3.2188758248682 -4.77477297037427
"Raphanus sativus" 36.99666667 0.52 NA 3.61082781858588 -0.653926467406664 NA
"Crepis paludosa" 37 0.45 0.6532 3.61091791264422 -0.798507696217772 -0.425871917885827
"Cerastium holosteoides" 37.12079069 0.15 0.096 3.61417720860709 -1.89711998488588 -2.3434070875143
"Chrysosplenium alternifolium" 37.14927536 0.1875 0.0544 3.61494426518618 -1.67397643357167 -2.91139112512024
"Scutellaria minor" 37.17 0.133333333 0.181 3.61550198430916 -2.01490302304226 -1.70925824771631
"Lunaria annua" 37.235 0.45 18.933 3.61724917916261 -0.798507696217772 2.94090643127021
"Allium ursinum" 37.25 0.275 5.3948 3.61765194482557 -1.29098418131557 1.68543552666057
"Polemonium caeruleum" 37.26666667 0.45 0.967815385 3.61809927214233 -0.798507696217772 -0.0327139278697524
"Actaea spicata" 37.33 0.408333333 119.9452 3.61979729292649 -0.895671445487746 4.7870349718114
"Calystegia sepium" 37.394 1.2875 30.272 3.62151026374308 0.252702353555754 3.41022319286947
"Vulpia ciliata" 37.7 NA 0.2675 3.62966009445396 NA -1.31863571264608
"Cardaminopsis halleri" 37.71 0.175 0.196244444 3.62992531127027 -1.74296930505862 -1.6283942335484
"Euphorbia peplus" 37.75 0.166666667 0.4935 3.63098547569503 -1.79175946722806 -0.706232420108601
"Pulmonaria obscura" 37.785 NA 4.3 3.63191219847268 NA 1.45861502269952
"Ranunculus penicillatus" 37.8 NA 0.39 3.63230910262554 NA -0.941608539858445
"Gnaphalium uliginosum" 37.83299532 0.125 0.009666667 3.63318161394031 -2.07944154167984 -4.63907170318101
"Bromus madritensis" 37.83666667 0.19 2.563333333 3.63327865018724 -1.66073120682165 0.941308494719404
"Teucrium scordium" 38.04 0.25 0.52502 3.63863823767719 -1.38629436111989 -0.644318921878023
"Cicerbita alpina" 38.04 0.6 1.079738095 3.63863823767719 -0.510825623765991 0.0767185070974963
"Liparis loeselii" 38.05 0.0575 0.004 3.63890108430769 -2.85597033117883 -5.52146091786225
"Lysimachia thyrsiflora" 38.09 0.416666667 NA 3.63995178049051 -0.8754687365539 NA
"Galinsoga ciliata" 38.14666667 0.335 0.201257143 3.64143837960118 -1.09362474715707 -1.60317187014563
"Papaver somniferum" 38.23 0.7 0.454666667 3.64362054770832 -0.356674943938732 -0.788190728513701
"Impatiens glandulifera" 38.3 1.333333333 13.32622778 3.6454498961866 0.287682072201781 2.58973410689536
"Trifolium aureum" 38.33 0.323333333 0.44 3.64623287939246 -1.12907149718375 -0.82098055206983
"Cornus suecica" 38.33368472 0.113333333 3.986666667 3.64632900626182 -2.17742195298122 1.38295545993799
"Dentaria heptaphyllos" 38.38 0.375 6.02 3.64753649057955 -0.980829253011726 1.79508725932073
"Adoxa moschatellina" 38.45 0.07 0.629 3.64935869595165 -2.65926003693278 -0.463624022281697
"Geum urbanum" 38.46428571 0.366666667 2.047383333 3.64973016686976 -1.00330210795469 0.716562554901873
"Ranunculus circinatus" 38.46666667 NA 0.143666667 3.64979206549254 NA -1.94025947522631
"Hypericum elodes" 38.475 0.158333333 0.074933333 3.65000867972494 -1.84305276572087 -2.59115645407911
"Galium pumilum" 38.67 0.28125 0.429 3.65506410561921 -1.26851132546351 -0.84629836005412
"Vicia sepium" 38.71166667 0.466666667 22.7702 3.65614101894558 -0.762140051332611 3.12545266352412
"Ranunculus baudotii" 38.72333333 0.02 NA 3.65644234677119 -3.91202300542815 NA
"Hieracium murorum" 38.795 0.135 0.4 3.65829137234591 -2.00248050054371 -0.916290731874155
"Campanula trachelium" 39 0.6 0.231155556 3.66356164612965 -0.510825623765991 -1.46466439249673
"Sinapis arvensis" 39.00888889 0.383333333 2.347147619 3.66378954041618 -0.958850347162516 0.853200811780606
"Myosotis laxa" 39.02833333 0.21125 0.224 3.66428787800046 -1.55471301274485 -1.4961092271271
"Filago arvensis" 39.06 0.225 0.4 3.66509892544853 -1.49165487677772 -0.916290731874155
"Galeopsis segetum" 39.075 0.266666667 1.377 3.66548287630754 -1.32175583873232 0.319907219746518
"Galinsoga parviflora" 39.17 0.325 0.200285714 3.66791114767774 -1.1239300966524 -1.60801036186945
"Myrrhis odorata" 39.225 0.883333333 38.03204444 3.6693142986191 -0.124052649047337 3.63842907910685
"Teucrium botrys" 39.34 0.183333333 1.1176 3.67224181296091 -1.69644929124191 0.111183528960615
"Scutellaria galericulata" 39.50666667 0.241666667 0.689433333 3.67646943412163 -1.42019591141626 -0.371885275328458
"Veronica persica" 39.6 0.2 0.565 3.67882911826043 -1.6094379124341 -0.570929547835696
"Melica uniflora" 39.6 0.325 2.899963636 3.67882911826043 -1.1239300966524 1.06469819760347
"Gentiana nivalis" 39.63 0.065 0.02238 3.67958640720234 -2.7333680090865 -3.79958757609836
"Lathyrus vernus" 39.644 0.255 16.258 3.67993961254446 -1.36649173382371 2.78858509532438
"Pinguicula vulgaris" 39.72154804 0.04875 2.654754286 3.68189381223423 -3.02105008153828 0.976352102765154
"Campanula rapunculus" 39.91 0.5 0.033333333 3.68662691906064 -0.693147180559945 -3.40119739166216
"Carex elongata" 40.16 NA 0.5115 3.69287147538347 NA -0.670407693590456
"Apium inundatum" 40.26 0.2625 0.4992 3.69535842021165 -1.33750419695046 -0.694748461926919
"Holcus mollis" 40.27 0.275 0.3484 3.69560677486336 -1.29098418131557 -1.05440403400379
"Kickxia elatine" 40.3 0.263333333 0.356666667 3.69635146895264 -1.334334623455 -1.03095363925972
"Dentaria bulbifera" 40.415 0.3975 2.7 3.69920100318581 -0.92256034488775 0.993251773010283
"Sonchus oleraceus" 40.52714286 1.075 0.325 3.70197194370681 0.0723206615796261 -1.1239300966524
"Digitaria ischaemum" 40.615 0.16 0.748 3.70413745650292 -1.83258146374831 -0.29035230100766
"Melampyrum sylvaticum" 40.61698934 0.2875 6.3864 3.70418643572937 -1.24653241874473 1.85417072934945
"Fumaria vaillantii" 40.94 0.575 2.49 3.71210758023314 -0.553385238184787 0.912282710476616
"Crepis pyrenaica" 40.96 0.4 3.27 3.71259598073125 -0.916290731874155 1.18478998490916
"Senecio germanicus" 40.96 NA NA 3.71259598073125 NA NA
"Matricaria recutita" 41 0.235 0.06 3.71357206670431 -1.44816976483798 -2.81341071676004
"Alliaria petiolata" 41.2 0.45 2.348 3.71843825635548 -0.798507696217772 0.85356390196585
"Hydrocharis morsus-ranae" 41.24666667 0.015 NA 3.71957030151555 -4.19970507787993 NA
"Cardamine flexuosa" 41.25 0.216666667 0.122355556 3.71965111278069 -1.5293952032221 -2.1008240794175
"Rorippa palustris" 41.25142857 0.27375 0.059757143 3.71968574418102 -1.29553999785143 -2.81746654719867
"Scilla bifolia" 41.45 0.15 9.55 3.7244878815813 -1.89711998488588 2.25654115449264
"Oxalis corniculata" 41.51 0.15 0.1884 3.72593436206495 -1.89711998488588 -1.66918791683987
"Hierochloe odorata" 41.51 NA 0.67875 3.72593436206495 NA -0.387502407733992
"Cyperus fuscus" 41.61 0.14 0.055175 3.72834052299485 -1.96611285637283 -2.89724532683934
"Orchis morio" 41.69 0.175 NA 3.73026129189271 -1.74296930505862 NA
"Crassula helmsii" 41.7 0.3 NA 3.73050112880476 -1.20397280432594 NA
"Stachys sylvatica" 41.802 0.491666667 1.4016 3.73294418527604 -0.70995429819836 0.33761444119999
"Mentha arvensis" 41.83142857 0.25 0.181206667 3.73364793667587 -1.38629436111989 -1.70811709245189
"Adonis aestivalis" 42.07 0.325 11.522 3.73933489760243 -1.1239300966524 2.44425825131019
"Thesium pyrenaicum" 42.19666667 0.19 4.24 3.74234122905962 -1.66073120682165 1.44456326924387
"Nasturtium officinale" 42.225 0.24 0.1932 3.74301246269386 -1.42711635564015 -1.64402935720372
"Polygonatum verticillatum" 42.23 0.42 66.47416665 3.74313086894585 -0.867500567704723 4.19681340075866
"Eragrostis pilosa" 42.4 0.1 0.065333333 3.74714836223791 -2.30258509299405 -2.72825291352177
"Hyoscyamus niger" 42.53239171 0.633333333 0.715333333 3.7502659435179 -0.456758403022031 -0.335006644925586
"Sium latifolium" 42.55679911 1.4125 1.151633333 3.75083963332348 0.345361184038459 0.141181224283149
"Chelidonium majus" 42.6075 0.466666667 0.74 3.75203029411725 -0.762140051332611 -0.301105092783922
"Ruppia cirrhosa" 42.69 NA NA 3.75396470076987 NA NA
"Allium paradoxum" 42.89 0.3 127.89 3.75863869852879 -1.20397280432594 4.85117051944523
"Euphorbia esula" 42.975 0.425 3.492666667 3.76061855126891 -0.85566611005772 1.25066553241336
"Galega officinalis" 42.975 0.9 8.139911111 3.76061855126891 -0.105360515657826 2.09677925993025
"Centaurium pulchellum" 43.2 0.063333333 0.012811111 3.76584049525006 -2.75934350075292 -4.35744243771637
"Pilularia globulifera" 43.23 0.075 NA 3.76653469867954 -2.59026716544583 NA
"Corydalis solida" 43.34 0.1125 1.742511111 3.76907599610821 -2.18480205733766 0.555327240102801
"Najas minor" 43.34 NA NA 3.76907599610821 NA NA
"Potamogeton polygonifolius" 43.5 0.02 1.47672 3.77276093809464 -3.91202300542815 0.389823412118208
"Aruncus dioicus" 43.64 0.925 0.091333333 3.77597416096487 -0.0779615414697118 -2.39323946491181
"Polygonatum multiflorum" 43.84 0.445 94.42268571 3.78054664263976 -0.809680996815897 4.54778135900507
"Bifora radians" 43.87 0.34 12.88 3.78123071517812 -1.07880966137193 2.55567572067621
"Potamogeton pectinatus" 43.9 NA 5.27 3.78191432008113 NA 1.66203036255327
"Cardamine amara" 43.95 0.241666667 0.258 3.78305262413119 -1.42019591141626 -1.35479569406052
"Barbarea stricta" 43.97 0.60375 0.413 3.78350758319272 -0.504595074015355 -0.884307686021104
"Catabrosa aquatica" 44.05 0.175 0.404588889 3.78532535238219 -1.74296930505862 -0.90488381631613
"Nicotiana tabacum" 44.1 1.25 NA 3.7864597824528 0.22314355131421 NA
"Vallisneria spiralis" 44.1 NA NA 3.7864597824528 NA NA
"Circaea alpina" 44.16 0.125 1.728 3.78781940196884 -2.07944154167984 0.546964670381864
"Elatine hydropiper" 44.19 0.071666667 0.01 3.78849851914265 -2.63572953487142 -4.60517018598809
"Brachypodium sylvaticum" 44.3425 0.825 2.785254545 3.7919435850976 -0.192371892647456 1.02433926776639
"Anacamptis pyramidalis" 45 0.3 NA 3.80666248977032 -1.20397280432594 NA
"Impatiens noli-tangere" 45.38148148 0.416666667 6.169974359 3.81510412491843 -0.8754687365539 1.81969468215501
"Urtica kioviensis" 45.56 0.8 0.117 3.81903013857898 -0.22314355131421 -2.14558134418438
"Hieracium sabaudum" 45.57 0.8 0.4701 3.81924960527579 -0.22314355131421 -0.754809840952052
"Claytonia perfoliata" 45.78285714 0.136666667 0.569666667 3.82390972279979 -1.99021040551287 -0.562703883949518
"Galium rotundifolium" 45.95968241 0.15 0.955333333 3.82776454281743 -1.89711998488588 -0.0456949596110479
"Drosera rotundifolia" 46.1404428 0.0825 0.017607692 3.83168984957862 -2.4949569856415 -4.03941942696003
"Viola mirabilis" 46.30317739 0.2 1.7 3.83521058487143 -1.6094379124341 0.53062825106217
"Lunaria rediviva" 46.30666667 0.725 26 3.83528593927975 -0.321583624127462 3.25809653802148
"Stellaria nemorum" 46.38 0.325 0.2161 3.83686833182739 -1.1239300966524 -1.5320140154693
"Mycelis muralis" 46.42738638 0.5 0.31632 3.8378895088256 -0.693147180559945 -1.15100091955983
"Linum usitatissimum" 46.835 0.45 5.07 3.84663078666109 -0.798507696217772 1.62334081760309
"Potamogeton gramineus" 47.30333333 0.02 2.4904 3.85658076510787 -3.91202300542815 0.912443340145261
"Coriandrum sativum" 47.38 0.46 10.31666667 3.85820019873064 -0.776528789498996 2.3337607107856
"Mimulus guttatus" 47.58 0.36 0.0205 3.86241250487481 -1.02165124753198 -3.88733039283777
"Trientalis europaea" 47.59101644 0.1075 0.64225 3.86264401317348 -2.23026443141442 -0.442777642992144
"Valerianella coronata" 47.81 0.2925 NA 3.86723482263801 -1.22929061231023 NA
"Mimulus moschatus" 47.9 0.175 0.0175 3.86911550441687 -1.74296930505862 -4.04555439805267
"Epilobium roseum" 48.3 0.4 0.09084 3.87743156065853 -0.916290731874155 -2.39865556174478
"Mercurialis annua" 48.47 0.25 2.322309091 3.88094504985728 -1.38629436111989 0.842561988542554
"Luronium natans" 48.6 0.02 0.376666667 3.88362353090645 -3.91202300542815 -0.976394655058905
"Thlaspi alliaceum" 48.665 0.346666667 0.667 3.88496008587846 -1.05939157455329 -0.404965233066513
"Lapsana communis" 48.7325 0.5 1.0212 3.88634615863816 -0.693147180559945 0.0209784063851918
"Pinguicula alpina" 48.84 0.03 14.8 3.8885496492425 -3.50655789731998 2.69462718077007
"Hordeum marinum" 48.97 0.1275 NA 3.89120786571423 -2.05963891438366 NA
"Potamogeton berchtoldii" 49.5 NA 1.1532 3.90197266957464 NA 0.14254068678211
"Phyteuma spicatum" 49.55 0.2375 0.1496 3.902982260776 -1.43758765550744 -1.89979021344176
"Phyteuma nigrum" 49.61 0.175 0.141 3.90419242631296 -1.74296930505862 -1.95899538860397
"Poa nemoralis" 49.9 0.5 0.181745455 3.91002100275747 -0.693147180559945 -1.70514816975876
"Arctium tomentosum" 50 0.825 13.5575 3.91202300542815 -0.192371892647456 2.60693989973308
"Valeriana sambucifolia" 50.06 NA 0.761 3.91322228600363 NA -0.273121921120451
"Corydalis cava" 50.405 0.1575 11.8 3.9200903765059 -1.84832982071645 2.46809953147162
"Ruppia maritima" 50.52 NA NA 3.92236929748229 NA NA
"Zannichellia palustris" 50.7 NA 0.6774 3.92592591059714 NA -0.389493338598466
"Phytolacca esculenta" 51.25 NA NA 3.93671561801852 NA NA
"Viola biflora" 52.125 0.115 0.74 3.95364468011897 -2.16282315061889 -0.301105092783922
"Galium odoratum" 53.205 0.216666667 6.761222222 3.97415237689369 -1.5293952032221 1.91120367578315
"Valerianella rimosa" 53.23 0.17375 1.3447 3.97462214718467 -1.75013779453724 0.296170939847687
"Campanula rapunculoides" 53.34 0.375 0.173114286 3.97668651875387 -0.980829253011726 -1.75380328987612
"Melittis melissophyllum" 53.5 0.3 5.39 3.97968165390196 -1.20397280432594 1.68454538492091
"Vincetoxicum hirundinaria" 53.6 0.75 7.423333333 3.98154906807676 -0.287682072451781 2.00462819255626
"Salvia glutinosa" 53.62 0.475 4.682 3.98192213280781 -0.744440474947496 1.54372536906872
"Stellaria media" 53.68107607 0.166666667 0.3852 3.98306053847592 -1.79175946722806 -0.953992599058167
"Anthriscus cerefolium" 54.03 0.39 2.298666667 3.98953944785597 -0.941608539858445 0.832329244838294
"Bidens connata" 54.19 0.525 2.554375 3.99249638957802 -0.644357016390513 0.937807575336405
"Impatiens capensis" 54.3 0.3 NA 3.99452422693989 -1.20397280432594 NA
"Veronica agrestis" 55.2 0.25 0.3085 4.01096295328305 -1.38629436111989 -1.17603343563669
"Montia fontana" 55.53 0.163333333 0.2625 4.01692341525352 -1.81196217858639 -1.33750419695046
"Campanula latifolia" 55.63333333 0.65 0.326342857 4.01878254193976 -0.430782916092454 -1.11980674168449
"Utricularia vulgaris" 55.73 NA NA 4.02051860158145 NA NA
"Galium sylvaticum" 55.83 0.5225 1.102666667 4.02231135932227 -0.649130295143171 0.0977314887956327
"Oxalis fontana" 57.7 0.175 0.175 4.05525717351405 -1.74296930505862 -1.74296930505862
"Hieracium vulgatum" 57.91 NA 0.44248 4.0588900812377 NA -0.815360013295715
"Illecebrum verticillatum" 57.96 0.108333333 0.07644 4.05975311745248 -2.22254238839743 -2.57124915961007
"Legousia hybrida" 58.315 0.12 0.2154 4.06585935014301 -2.12026353620009 -1.53525851425985
"Lycopodiella inundata" 59.2 0.04 NA 4.08092154188996 -3.2188758248682 NA
"Lepidium densiflorum" 60.085 0.225 0.262 4.09576022636326 -1.49165487677772 -1.33941077522104
"Potamogeton crispus" 60.56666667 NA NA 4.10374468678905 NA NA
"Parietaria officinalis" 60.79 0.65 0.389 4.10742530176063 -0.430782916092454 -0.944175935363691
"Apium nodiflorum" 61.875 0.466666667 0.4996 4.12511622088885 -0.762140051332611 -0.693947500730714
"Lycopus europaeus" 63.35 0.566666667 0.233163636 4.14867490676715 -0.567984037017704 -1.45601477148479
"Oxalis acetosella" 63.3875 0.0925 0.961 4.14926668112114 -2.38054663446376 -0.0397808700118446
"Galeopsis pubescens" 63.81 0.35 4.409 4.15590991788026 -1.04982212449868 1.4836479063758
"Stellaria neglecta" 64.1 0.433333333 0.847466667 4.16044436392662 -0.836248024969849 -0.165503771474466
"Potamogeton acutifolius" 64.735 NA 3.0992 4.17030201351061 NA 1.13114401367059
"Gymnocarpium dryopteris" 64.84833032 0.25 NA 4.17205116363069 -1.38629436111989 NA
"Legousia speculum-veneris" 65.13 0.1725 0.194 4.17638527255831 -1.75735804251072 -1.63989711991881
"Prenanthes purpurea" 65.86 0.875 0.8195 4.18753127694822 -0.133531392624523 -0.199060880798253
"Elatine hexandra" 66.57 0.071666667 0.0208 4.19825402561261 -2.63572953487142 -3.87280229227486
"Myriophyllum alterniflorum" 68.04 0.45 0.6148 4.22009576752766 -0.798507696217772 -0.486458267317696
"Potamogeton obtusifolius" 68.37 NA 2.89876 4.2249341319257 NA 1.06428305934448
"Potamogeton lucens" 68.59 NA 4.8698 4.22814675151123 NA 1.58305286848939
"Asperugo procumbens" 69.86 0.35 12.90166667 4.24649323937869 -1.04982212449868 2.55735650224693
"Nasturtium microphyllum" 72.1 0.273333333 0.13 4.2780540442909 -1.29706322861146 -2.04022082852655
"Potamogeton pusillus" 74.16 NA 0.908181818 4.3062249212576 NA -0.0963106803381086
"Utricularia australis" 75 NA NA 4.31748811353631 NA NA
"Eleocharis acicularis" 75.27 0.06 0.075 4.32108164904644 -2.81341071676004 -2.59026716544583
"Potamogeton trichoides" 75.8 NA NA 4.32809829264833 NA NA
"Callitriche hamulata" 76.555 NA NA 4.33800943675706 NA NA
"Potamogeton perfoliatus" 85.75 NA 3.2164 4.45143608604605 NA 1.16826272169186
"Ceratocapnos claviculata" 86.135 0.483333333 0.745333333 4.45591583289833 -0.727048732925282 -0.293923733822484
"Potamogeton compressus" 88.47 NA NA 4.48266351149529 NA NA
"Hottonia palustris" 89.66 0.4 0.1348 4.49602473872729 -0.916290731874155 -2.00396308050393
"Groenlandia densa" 90 NA 2.18024 4.49980967033027 NA 0.779434962484466
"Potamogeton alpinus" 91.745 0.02 2.0707 4.51901298953692 -3.91202300542815 0.727886714363842
"Callitriche platycarpa" 94.22 NA NA 4.54563247327189 NA NA
"Callitriche palustris" 105.795 0.00875 0.076 4.66150325932825 -4.73870157861261 -2.57702193869581
"Salvinia natans" 113.38 0.02 NA 4.73074500889616 -3.91202300542815 NA
"Impatiens parviflora" 148.01 0.458333333 6.892666667 4.9972798390491 -0.780158558276848 1.93045804454475
"Draba fladnizensis" NA 0.015 0.22 NA -4.19970507787993 -1.51412773262978
"Androsace chamaejasme" NA 0.015 NA NA -4.19970507787993 NA
"Androsace elongata" NA 0.015 NA NA -4.19970507787993 NA
"Gentianella tenella" NA 0.015 NA NA -4.19970507787993 NA
"Saxifraga aphylla" NA 0.015 NA NA -4.19970507787993 NA
"Soldanella minima" NA 0.015 NA NA -4.19970507787993 NA
"Potamogeton coloratus" NA 0.02 0.4315 NA -3.91202300542815 -0.840487768458654
"Globularia cordifolia" NA 0.02 0.577 NA -3.91202300542815 -0.549913012474038
"Hieracium schultesii" NA 0.02 NA NA -3.91202300542815 NA
